team,body,threadId,msg_time,sprint,global_id,student,normalized,activity_conf,action_conf,inferred_activities,inferred_actions,training_activities,sbert_conf,thread_type,dev_weight,dominant_activity,num_messages
t03,"Hey everyone, I am trying to fix my tests for getAvailableWorker() in Company but am having a hard time testing for a set of workers that is populated but the workers are not available (test T4 in the ISP/BCC). The branch I am working on is called [REDACTED_GITHUB]-FINAL-getAvailable()-Company, if someone could take a look and give me some feedback I would appreciate it. I think the issue is I need the assign() method to assign a worker (created by createWorker()) to a project in order to distinguish the worker as available or not. I tried testing by just using createWorker() but I think I need other methods to be completed to properly test it, but I am not sure. Let me know!!",1708543114877,2024-02-21 19:18:34+00:00,Sprint 1,g031,t03_s02,hey everyone i am trying to fix my tests for getavailableworker in company but am having a hard time testing for a set of workers that is populated but the workers are not available test t in the isp bcc the branch i am working on is called <github> final getavailable company if someone could take a look and give me some feedback i would appreciate it i think the issue is i need the assign method to assign a worker created by createworker to a project in order to distinguish the worker as available or not i tried testing by just using createworker but i think i need other methods to be completed to properly test it but i am not sure let me know,"{'TESTING': 2, 'ISSUE': 1}",{'OPENED': 1},"{'TESTING', 'ISSUE'}",{'OPENED'},"{'TESTING', 'ISSUE'}",{'TESTING': np.float64(0.7890740008749332)},DEV,14.0,PULL_REQUEST,14
t03,I will update that real quick,1708543114877,2024-02-21 19:51:24+00:00,Sprint 1,g077,t03_s05,i will update that real quick,{},{},set(),set(),set(),{},DEV,14.0,PULL_REQUEST,14
t03,"I merged the first PR that was up, looking at your other PR for updating test cases for the constructor and noticed that your test T8 doesn't match the BCC table. Everything else looked good",1708543114877,2024-02-21 19:49:35+00:00,Sprint 1,g031,t03_s02,i merged the first pull_request that was up looking at your other pull_request for updating test_case for the constructor and noticed that your test t doesn t match the bcc table everything else looked good,"{'MERGE': 1, 'PULL_REQUEST': 2, 'TESTING': 2}",{'MERGED': 1},"{'TESTING', 'PULL_REQUEST', 'MERGE'}",{'MERGED'},"{'TESTING', 'PULL_REQUEST', 'MERGE'}","{'PULL_REQUEST': np.float64(0.9855900600716081), 'TESTING': np.float64(0.7548233103885963)}",DEV,14.0,PULL_REQUEST,14
t03,No rush! Thanks [REDACTED_NAME]!,1708543114877,2024-02-21 19:42:12+00:00,Sprint 1,g077,t03_s05,no rush thanks <name>,{},{},set(),set(),set(),{},DEV,14.0,PULL_REQUEST,14
t03,Ill take a look right now,1708543114877,2024-02-21 19:41:56+00:00,Sprint 1,g031,t03_s02,ill take a look right now,{},{},set(),set(),set(),{},DEV,14.0,PULL_REQUEST,14
t03,Let me know if there is anything I can improve.,1708543114877,2024-02-21 19:40:46+00:00,Sprint 1,g077,t03_s05,let me know if there is anything i can improve,{},{},set(),set(),set(),{},DEV,14.0,PULL_REQUEST,14
t03,"Take your time to review the PRs, correctness is more important.",1708543114877,2024-02-21 19:40:20+00:00,Sprint 1,g077,t03_s05,take your time to review the pull_request correctness is more important,"{'REVIEW': 1, 'PULL_REQUEST': 1}",{},"{'PULL_REQUEST', 'REVIEW'}",set(),"{'PULL_REQUEST', 'REVIEW'}","{'PULL_REQUEST': np.float64(0.9987596545382028), 'REVIEW': np.float64(0.5950200110756354)}",DEV,14.0,PULL_REQUEST,14
t03,Could you review my PR first cause if I am starting working on helpful() method without merge those PRs then I think there will be a lot of conflicts I need to resovle.,1708543114877,2024-02-21 19:39:25+00:00,Sprint 1,g077,t03_s05,could you review my pull_request first cause if i am starting working on helpful method without merge those pull_request then i think there will be a lot of conflicts i need to resovle,"{'REVIEW': 1, 'PULL_REQUEST': 2, 'MERGE': 1}",{},"{'REVIEW', 'PULL_REQUEST', 'MERGE'}",set(),"{'PULL_REQUEST', 'MERGE', 'REVIEW'}","{'MERGE': np.float64(0.8837470326084507), 'PULL_REQUEST': np.float64(0.9977497726296045), 'REVIEW': np.float64(0.5524737467183107)}",DEV,14.0,PULL_REQUEST,14
t03,My bad for jumping the gun on this method everyone! I will make sure to pay more attention in the future,1708543114877,2024-02-21 19:38:35+00:00,Sprint 1,g031,t03_s02,my bad for jumping the gun on this method everyone i will make sure to pay more attention in the future,{},{},set(),set(),set(),{},DEV,14.0,PULL_REQUEST,14
t03,Ok no rush! I just forgot what you said in the meeting.,1708543114877,2024-02-21 19:38:03+00:00,Sprint 1,g031,t03_s02,ok no rush i just forgot what you said in the meeting,{},{},set(),set(),set(),{},DEV,14.0,PULL_REQUEST,14
t03,Yeah I will work on both of them and I think I can get it done before 3:30 pm today.,1708543114877,2024-02-21 19:37:26+00:00,Sprint 1,g077,t03_s05,yeah i will work on both of them and i think i can get it done before pm today,{},{},set(),set(),set(),{},DEV,14.0,PULL_REQUEST,14
t03,Thats what I thought. Did you say you wanted to take a crack at assign() or were you taking isHelpful()? [REDACTED_NAME],1708543114877,2024-02-21 19:36:45+00:00,Sprint 1,g031,t03_s02,thats what i thought did you say you wanted to take a crack at assign or were you taking ishelpful <name>,{},{},set(),set(),set(),{},DEV,14.0,PULL_REQUEST,14
t03,"Yeah I think you need assign() to test whether there is no available workrs in the set or not because once a worker being assigned to the project, it will be removed from available workers set.",1708543114877,2024-02-21 19:32:09+00:00,Sprint 1,g077,t03_s05,yeah i think you need assign to test whether there is no available workrs in the set or not because once a worker being assigned to the project it will be removed from available workers set,{'TESTING': 1},{},{'TESTING'},set(),{'TESTING'},{},DEV,14.0,PULL_REQUEST,14
t03,This is the issue: https://github.com/CS-CS415-Spring2024/t03/issues/45,1708543114877,2024-02-21 19:19:13+00:00,Sprint 1,g031,t03_s02,this is the issue,{'ISSUE': 1},{},{'ISSUE'},set(),{'ISSUE'},{'ISSUE': np.float64(0.5137485201355432)},DEV,14.0,PULL_REQUEST,14
t03,"Damn it, I'm sorry; I actually forgot about the meeting this morning, had a vet appointment with my dog. I apologize for my absence.",1708541079461,2024-02-21 18:44:39+00:00,Sprint 1,g001,t03_s01,damn it i m sorry i actually forgot about the meeting this morning had a vet appointment with my dog i apologize for my absence,{},{},set(),set(),set(),{},NON_DEV,0.0,,2
t03,No worries!,1708541079461,2024-02-21 18:48:05+00:00,Sprint 1,g031,t03_s02,no worries,{},{},set(),set(),set(),{},NON_DEV,0.0,,2
t03,"I have updated the Project Constructor ISP, BCC, and test cases and it is ready for review. Now the qualification set pass in Project Constructor is from Company's qualification set. Feel free to review the PR and let me know if there is anything wrong or need to be improved. Thanks! https://github.com/CS-CS415-Spring2024/t03/pull/111",1708541217460,2024-02-21 18:46:57+00:00,Sprint 1,g077,t03_s05,i have updated the project constructor isp bcc and test_case and it is ready for review now the qualification set pass in project constructor is from company s qualification set feel free to review the pull_request and let me know if there is anything wrong or need to be improved thanks,"{'TESTING': 1, 'REVIEW': 2, 'PULL_REQUEST': 1}",{'UPDATED': 1},"{'REVIEW', 'TESTING', 'PULL_REQUEST'}",{'UPDATED'},"{'TESTING', 'PULL_REQUEST', 'REVIEW'}","{'PULL_REQUEST': np.float64(0.567951003389091), 'REVIEW': np.float64(0.5175061031407205), 'TESTING': np.float64(0.524935410313915)}",DEV,3.0,PULL_REQUEST,1
t03,This PR is ready for review. Feel free to review it and let me know if there is anything that I need to improve. Thanks! https://github.com/CS-CS415-Spring2024/t03/pull/110,1708537341126,2024-02-21 17:42:21+00:00,Sprint 1,g077,t03_s05,this pull_request is ready for review feel free to review it and let me know if there is anything that i need to improve thanks,"{'PULL_REQUEST': 1, 'REVIEW': 2}",{},"{'PULL_REQUEST', 'REVIEW'}",set(),"{'PULL_REQUEST', 'REVIEW'}","{'PULL_REQUEST': np.float64(0.9870318247133337), 'REVIEW': np.float64(0.9763638238830854)}",COORDINATION_ONLY,2.0,,1
t03,Click here to join the meeting,1708535268945,2024-02-21 17:07:48+00:00,Sprint 1,g076,t03_s04,click here to join the meeting,{},{},set(),set(),set(),{},NON_DEV,0.0,,1
t03,PR up for COMPANY .toString() https://github.com/CS-CS415-Spring2024/t03/pull/114,1708501268051,2024-02-21 07:41:08+00:00,Sprint 1,g063,t03_s03,pull_request up for company tostring,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.9985616170187174)},DEV,3.0,PULL_REQUEST,2
t03,merged!,1708501268051,2024-02-21 16:50:41+00:00,Sprint 1,g076,t03_s04,merged,{'MERGE': 1},{'MERGED': 1},{'MERGE'},{'MERGED'},{'MERGE'},{'MERGE': np.float64(0.9971784323570656)},DEV,3.0,PULL_REQUEST,2
t03,"Pushed a PR for fixing some previous tests, as well as CreateWorker and GetEmployees from Company.",1708493781319,2024-02-21 05:36:21+00:00,Sprint 1,g001,t03_s01,push a pull_request for fixing some previous tests as well as createworker and getemployees from company,"{'COMMIT': 1, 'PULL_REQUEST': 1}",{},"{'PULL_REQUEST', 'COMMIT'}",set(),"{'PULL_REQUEST', 'COMMIT'}",{'PULL_REQUEST': np.float64(0.9977403982258124)},DEV,4.0,COMMIT,2
t03,"looks great, merged.",1708493781319,2024-02-21 06:23:09+00:00,Sprint 1,g063,t03_s03,looks great merged,{'MERGE': 1},{'MERGED': 1},{'MERGE'},{'MERGED'},{'MERGE'},{'MERGE': np.float64(0.9984920603532044)},DEV,4.0,COMMIT,2
t03,"PR up for removeWorker() in Project, let me know if I need to make any changes!",1708490126953,2024-02-21 04:35:26+00:00,Sprint 1,g031,t03_s02,pull_request up for removeworker in project let me know if i need to make any changes,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.9932623784959045)},DEV,3.0,MERGE,2
t03,Looked good! I merged it.,1708490126953,2024-02-21 05:36:29+00:00,Sprint 1,g001,t03_s01,looked good i merged it,{'MERGE': 1},{'MERGED': 1},{'MERGE'},{'MERGED'},{'MERGE'},{'MERGE': np.float64(0.994070455894159)},DEV,3.0,MERGE,2
t03,"I only update the test case for Project and I marked it as a draft because I want to make sure that Is it the caller's responsibility to ensure that the qualifications set pass in Project constructor should be the subset of Company's qualifications set? If not, are there any way can we test it? PR: https://github.com/CS-CS415-Spring2024/t03/pull/111 Issue: https://github.com/CS-CS415-Spring2024/t03/issues/73",1708486586981,2024-02-21 03:36:26+00:00,Sprint 1,g077,t03_s05,i only update the test case for project and i marked it as a draft because i want to make sure that is it the caller s responsibility to ensure that the qualifications set pass in project constructor should be the subset of company s qualifications set if not are there any way can we test it pull_request issue,"{'TESTING': 2, 'PULL_REQUEST': 1, 'ISSUE': 1}",{},"{'ISSUE', 'TESTING', 'PULL_REQUEST'}",set(),"{'TESTING', 'PULL_REQUEST', 'ISSUE'}","{'PULL_REQUEST': np.float64(0.9420324667105169), 'TESTING': np.float64(0.9713505622814042)}",DEV,3.0,ISSUE,1
t03,This is a draft (logic and ISP/BCC) for this method since I need Project getRequiredQualifications() method to check the duplicate qulification and make the test cases. Feel free to review the ISP and BCC table and let me know if there is anything that needs to be modified. Thanks! PR: https://github.com/CS-CS415-Spring2024/t03/pull/110 Issue: https://github.com/CS-CS415-Spring2024/t03/issues/60,1708484681061,2024-02-21 03:04:41+00:00,Sprint 1,g077,t03_s05,this is a draft logic and isp bcc for this method since i need project getrequiredqualifications method to check the duplicate qulification and make the test_case feel free to review the isp and bcc table and let me know if there is anything that needs to be modified thanks pull_request issue,"{'TESTING': 1, 'REVIEW': 1, 'PULL_REQUEST': 1, 'ISSUE': 1}",{},"{'ISSUE', 'REVIEW', 'TESTING', 'PULL_REQUEST'}",set(),"{'ISSUE', 'TESTING', 'PULL_REQUEST', 'REVIEW'}",{'TESTING': np.float64(0.5719300599761167)},DEV,4.0,ISSUE,1
t03,PR up for Company start(p:Project) and close issue #68. Let me know if there is anything that need to be modified or improved. Thanks! https://github.com/CS-CS415-Spring2024/t03/pull/102,1708362500760,2024-02-19 17:08:20+00:00,Sprint 1,g077,t03_s05,pull_request up for company start p project and close issue let me know if there is anything that need to be modified or improved thanks,"{'PULL_REQUEST': 1, 'ISSUE': 1}",{},"{'PULL_REQUEST', 'ISSUE'}",set(),"{'PULL_REQUEST', 'ISSUE'}",{'PULL_REQUEST': np.float64(0.9946415392902531)},DEV,5.0,PULL_REQUEST,4
t03,I will close this PR and create the new one since I need other method to help the method to check the requirement qualification.,1708362500760,2024-02-21 02:17:33+00:00,Sprint 1,g077,t03_s05,i will close this pull_request and create the new one since i need other method to help the method to check the requirement qualification,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.9964011841476941)},DEV,5.0,PULL_REQUEST,4
t03,"I just read your comment, I need some time to figure it out and I will [REDACTED_NAME] it as a draft just in case anyone merge it.",1708362500760,2024-02-19 21:26:53+00:00,Sprint 1,g077,t03_s05,i just read your comment i need some time to figure it out and i will <name> it as a draft just in case anyone merge it,{'MERGE': 1},{},{'MERGE'},set(),{'MERGE'},{'MERGE': np.float64(0.8405432222574192)},DEV,5.0,PULL_REQUEST,4
t03,[REDACTED_NAME] I made some change requests on this PR.,1708362500760,2024-02-19 20:59:02+00:00,Sprint 1,g076,t03_s04,<name> i made some change requests on this pull_request,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.9972917306489768)},DEV,5.0,PULL_REQUEST,4
t03,"Would like some input for the ISP / BCC tables for this issue. Have the code working properly (I believe), just unsure of the exact testing parameters I should implement. Also unsure which ones should be Infeasible; obviously qualifications and worker won't allow themselves t be made with those invalid inputs, but they still throw exceptions.",1708477400818,2024-02-21 01:03:20+00:00,Sprint 1,g001,t03_s01,would like some input for the isp bcc tables for this issue have the code working properly i believe just unsure of the exact testing parameters i should implement also unsure which ones should be infeasible obviously qualifications and worker won t allow themselves t be made with those invalid inputs but they still throw exceptions,{'ISSUE': 1},{},{'ISSUE'},set(),{'ISSUE'},{},COORDINATION_ONLY,1.0,,1
